sample	strain	chr_end	read_id	copy_index	n_copies	true_element	matched_element	matched_end	yp_start	yp_end	read_length	telo_side
6991_day0_TeloTag	6991	chr16L	SRR33298460.298923	1	1	E-chr16L-1	E-chr7R-1	chr7R	188	6841	25845	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.441242	1	1	E-chr16L-1	E-chr14L-1	chr14L	18521	25162	25395	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.70533	1	1	E-chr16L-1	E-chr7R-1	chr7R	18328	24967	25066	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.252641	1	1	E-chr16L-1	E-chr7R-1	chr7R	133	6773	25840	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.316602	1	1	E-chr16L-1	E-chr7R-1	chr7R	188	6852	25846	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.536046	1	1	E-chr16L-1	E-chr7R-1	chr7R	19107	25739	25819	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.457179	1	1	E-chr16L-1	E-chr7R-1	chr7R	18997	25621	25820	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.1705	1	1	E-chr16L-1	E-chr7R-1	chr7R	19122	25774	25823	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.462258	1	1	E-chr16L-1	E-chr7R-1	chr7R	19081	25728	25819	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.57690	1	1	E-chr16L-1	E-chr7R-1	chr7R	155	6799	25826	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.61592	1	1	E-chr16L-1	E-chr7R-1	chr7R	164	6816	25818	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.80952	1	1	E-chr16L-1	E-chr7R-1	chr7R	18807	25460	25540	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.475762	1	1	E-chr16L-1	E-chr7R-1	chr7R	19001	25638	25798	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.36805	1	1	E-chr16L-1	E-chr7R-1	chr7R	19091	25731	25787	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.205075	1	1	E-chr16L-1	E-chr7R-1	chr7R	18700	25334	25388	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.15925	1	1	E-chr16L-1	E-chr7R-1	chr7R	117	6762	25772	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.49820	1	1	E-chr16L-1	E-chr7R-1	chr7R	19064	25697	25774	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.492421	1	1	E-chr16L-1	E-chr7R-1	chr7R	18998	25644	25756	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.321031	1	1	E-chr16L-1	E-chr7R-1	chr7R	89	6743	25767	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.50377	1	1	E-chr16L-1	E-chr7R-1	chr7R	221	6764	25692	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.335871	1	1	E-chr16L-1	E-chr7R-1	chr7R	108	6731	25739	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.406748	1	1	E-chr16L-1	E-chr7R-1	chr7R	18882	25516	25685	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.7626	1	1	E-chr16L-1	E-chr7R-1	chr7R	18887	25455	25654	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.81104	1	1	E-chr16L-1	E-chr7R-1	chr7R	19060	25496	25605	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.272682	1	1	E-chr16L-1	E-chr7R-1	chr7R	18871	25407	25544	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.467597	1	1	E-chr16L-1	E-chr7R-1	chr7R	19021	25436	25572	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.327742	1	1	E-chr16L-1	E-chr7R-1	chr7R	78	6445	25525	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.63592	1	1	E-chr16L-1	E-chr7R-1	chr7R	244	6903	25043	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.217641	1	1	E-chr16L-1	E-chr7R-1	chr7R	284	6373	25432	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.433951	1	1	E-chr16L-1	E-chr7R-1	chr7R	18381	25027	25257	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.314781	1	1	E-chr16L-1	E-chr7R-1	chr7R	176	6144	25186	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.320454	1	1	E-chr16L-1	E-chr7R-1	chr7R	16986	23630	23823	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.236238	1	1	E-chr16L-1	E-chr7R-1	chr7R	295	6892	24689	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.565746	1	1	E-chr16L-1	E-chr7R-1	chr7R	172	5626	22520	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.544772	1	1	E-chr16L-1	E-chr7R-1	chr7R	107	5499	24585	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.554803	1	1	E-chr16L-1	E-chr7R-1	chr7R	18224	23471	23651	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.241978	1	1	E-chr16L-1	E-chr7R-1	chr7R	18163	24199	24401	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.330371	1	1	E-chr16L-1	E-chr7R-1	chr7R	236	6769	22299	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.240793	1	1	E-chr16L-1	E-chr7R-1	chr7R	189	6827	24320	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.328300	1	1	E-chr16L-1	E-chr7R-1	chr7R	16896	23533	23670	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.324611	1	1	E-chr16L-1	E-chr7R-1	chr7R	203	5137	23414	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.308703	1	1	E-chr16L-1	E-chr7R-1	chr7R	275	5219	23909	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.588391	1	1	E-chr16L-1	E-chr7R-1	chr7R	232	5809	23747	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.196339	1	1	E-chr16L-1	E-chr7R-1	chr7R	16731	21366	21474	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.591835	1	1	E-chr16L-1	E-chr7R-1	chr7R	16878	23058	23177	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.230740	1	1	E-chr16L-1	E-chr7R-1	chr7R	152	6548	21689	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.258819	1	1	E-chr16L-1	E-chr7R-1	chr7R	14864	21208	21455	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.47209	1	1	E-chr16L-1	E-chr7R-1	chr7R	101	4971	22734	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.374311	1	1	E-chr16L-1	E-chr7R-1	chr7R	17140	22335	22680	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.476994	1	1	E-chr16L-1	E-chr14L-1	chr14L	17488	22217	22294	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.500477	1	1	E-chr16L-1	E-chr7R-1	chr7R	109	6324	19860	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.248853	1	1	E-chr16L-1	E-chr7R-1	chr7R	184	6570	20548	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.116562	1	1	E-chr16L-1	E-chr7R-1	chr7R	97	5025	21991	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.13287	1	1	E-chr16L-1	E-chr7R-1	chr7R	215	5701	21742	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.555113	1	1	E-chr16L-1	E-chr7R-1	chr7R	19064	21613	21658	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.458371	1	1	E-chr16L-1	E-chr7R-1	chr7R	138	5046	21198	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.408513	1	1	E-chr16L-1	E-chr7R-1	chr7R	163	5142	21133	beginning
6991_day0_TeloTag	6991	chr16L	SRR33298460.177121	1	1	E-chr16L-1	E-chr7R-1	chr7R	15770	20721	20798	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.307576	1	1	E-chr16L-1	E-chr7R-1	chr7R	15685	20683	20796	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.16976	1	1	E-chr16L-1	E-chr7R-1	chr7R	15678	20598	20669	end
6991_day0_TeloTag	6991	chr16L	SRR33298460.558819	1	1	E-chr16L-1	E-chr7R-1	chr7R	15555	20561	20603	end
6991_day0_TeloTag	6991	chr16R	SRR33298460.275124	1	1	E-chr16R-1	E-chr13L-1	chr13L	6346	11149	11285	end
6991_day0_TeloTag	6991	chr2L	SRR33298460.359867	1	1	E-chr2L-1	E-chr6L-1	chr6L	10532	13526	14773	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.70320	1	1	E-chr7R-1	E-chr16L-1	chr16L	445	7066	21080	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.531734	1	1	E-chr7R-1	E-chr16L-1	chr16L	13697	20333	20715	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.591982	1	1	E-chr7R-1	E-chr16L-1	chr16L	13418	20064	20404	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.102919	1	1	E-chr7R-1	E-chr16L-1	chr16L	358	7007	19809	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.393110	1	1	E-chr7R-1	E-chr16L-1	chr16L	14112	20766	20992	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.242436	1	1	E-chr7R-1	E-chr16L-1	chr16L	267	6906	20847	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.182967	1	1	E-chr7R-1	E-chr16L-1	chr16L	292	6944	20347	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.563796	1	1	E-chr7R-1	E-chr16L-1	chr16L	280	6940	20966	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.234259	1	1	E-chr7R-1	E-chr16L-1	chr16L	14040	20676	20962	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.542847	1	1	E-chr7R-1	E-chr16L-1	chr16L	271	6927	20951	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.462934	1	1	E-chr7R-1	E-chr16L-1	chr16L	280	6916	20946	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.248282	1	1	E-chr7R-1	E-chr16L-1	chr16L	259	6918	20942	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.392521	1	1	E-chr7R-1	E-chr16L-1	chr16L	288	6941	20928	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.115508	1	1	E-chr7R-1	E-chr16L-1	chr16L	252	6905	20938	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.576979	1	1	E-chr7R-1	E-chr16L-1	chr16L	14043	20698	20946	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.159191	1	1	E-chr7R-1	E-chr16L-1	chr16L	14030	20675	20935	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.490167	1	1	E-chr7R-1	E-chr16L-1	chr16L	259	6891	20964	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.85451	1	1	E-chr7R-1	E-chr16L-1	chr16L	224	6885	20925	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.484971	1	1	E-chr7R-1	E-chr16L-1	chr16L	239	6881	20927	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.286028	1	1	E-chr7R-1	E-chr16L-1	chr16L	242	6898	20918	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.242708	1	1	E-chr7R-1	E-chr16L-1	chr16L	283	6920	20912	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.329781	1	1	E-chr7R-1	E-chr16L-1	chr16L	13823	20471	20708	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.484040	1	1	E-chr7R-1	E-chr16L-1	chr16L	14027	20677	20913	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.127836	1	1	E-chr7R-1	E-chr16L-1	chr16L	14029	20674	20913	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.381634	1	1	E-chr7R-1	E-chr16L-1	chr16L	14028	20677	20914	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.31321	1	1	E-chr7R-1	E-chr16L-1	chr16L	14042	20700	20923	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.250926	1	1	E-chr7R-1	E-chr16L-1	chr16L	14030	20670	20908	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.362789	1	1	E-chr7R-1	E-chr16L-1	chr16L	248	6891	20910	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.401857	1	1	E-chr7R-1	E-chr16L-1	chr16L	229	6881	19892	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.243808	1	1	E-chr7R-1	E-chr16L-1	chr16L	14001	20658	20888	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.278161	1	1	E-chr7R-1	E-chr16L-1	chr16L	228	6887	20885	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.486133	1	1	E-chr7R-1	E-chr16L-1	chr16L	247	6892	20898	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.31151	1	1	E-chr7R-1	E-chr16L-1	chr16L	217	6865	20910	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.258121	1	1	E-chr7R-1	E-chr16L-1	chr16L	14023	20677	20898	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.327223	1	1	E-chr7R-1	E-chr16L-1	chr16L	246	6875	20437	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.242636	1	1	E-chr7R-1	E-chr16L-1	chr16L	14031	20672	20899	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.248060	1	1	E-chr7R-1	E-chr16L-1	chr16L	256	6887	20884	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.523681	1	1	E-chr7R-1	E-chr16L-1	chr16L	226	6866	20901	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.237865	1	1	E-chr7R-1	E-chr16L-1	chr16L	14026	20668	20901	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.384091	1	1	E-chr7R-1	E-chr16L-1	chr16L	14038	20691	20892	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.353017	1	1	E-chr7R-1	E-chr16L-1	chr16L	14045	20703	20900	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.159618	1	1	E-chr7R-1	E-chr14L-1	chr14L	222	6877	20882	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.152274	1	1	E-chr7R-1	E-chr16L-1	chr16L	270	6915	20873	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.86429	1	1	E-chr7R-1	E-chr16L-1	chr16L	14026	20667	20884	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.16606	1	1	E-chr7R-1	E-chr16L-1	chr16L	11777	18404	18657	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.545273	1	1	E-chr7R-1	E-chr16L-1	chr16L	247	6893	20880	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.446891	1	1	E-chr7R-1	E-chr16L-1	chr16L	14032	20668	20882	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.223558	1	1	E-chr7R-1	E-chr16L-1	chr16L	14045	20705	20888	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.298988	1	1	E-chr7R-1	E-chr16L-1	chr16L	214	6857	20868	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.385973	1	1	E-chr7R-1	E-chr14L-1	chr14L	11742	18392	18579	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.178241	1	1	E-chr7R-1	E-chr16L-1	chr16L	265	6850	20015	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.335811	1	1	E-chr7R-1	E-chr16L-1	chr16L	13844	20493	20677	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.462358	1	1	E-chr7R-1	E-chr16L-1	chr16L	317	6959	20862	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.391662	1	1	E-chr7R-1	E-chr16L-1	chr16L	197	6848	20866	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.50778	1	1	E-chr7R-1	E-chr16L-1	chr16L	14033	20683	20877	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.188628	1	1	E-chr7R-1	E-chr16L-1	chr16L	202	6854	20862	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.577898	1	1	E-chr7R-1	E-chr16L-1	chr16L	14034	20687	20872	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.515027	1	1	E-chr7R-1	E-chr16L-1	chr16L	270	6915	20800	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.251635	1	1	E-chr7R-1	E-chr16L-1	chr16L	222	6859	18753	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.491728	1	1	E-chr7R-1	E-chr16L-1	chr16L	12753	19399	19578	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.323953	1	1	E-chr7R-1	E-chr16L-1	chr16L	11828	18469	18658	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.373899	1	1	E-chr7R-1	E-chr16L-1	chr16L	258	6913	20868	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.421103	1	1	E-chr7R-1	E-chr16L-1	chr16L	195	6837	20860	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.336416	1	1	E-chr7R-1	E-chr16L-1	chr16L	13999	20641	20862	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.292556	1	1	E-chr7R-1	E-chr16L-1	chr16L	186	6839	20847	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.94072	1	1	E-chr7R-1	E-chr16L-1	chr16L	14054	20697	20874	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.292510	1	1	E-chr7R-1	E-chr16L-1	chr16L	237	6888	20859	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.285650	1	1	E-chr7R-1	E-chr16L-1	chr16L	13389	20031	20306	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.495157	1	1	E-chr7R-1	E-chr16L-1	chr16L	14022	20671	20850	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.538217	1	1	E-chr7R-1	E-chr16L-1	chr16L	160	6815	20832	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.128649	1	1	E-chr7R-1	E-chr5R-1	chr5R	252	6911	20835	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.263601	1	1	E-chr7R-1	E-chr16L-1	chr16L	191	6824	20781	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.484804	1	1	E-chr7R-1	E-chr16L-1	chr16L	14005	20623	20825	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.328910	1	1	E-chr7R-1	E-chr16L-1	chr16L	11573	18213	18372	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.349047	1	1	E-chr7R-1	E-chr16L-1	chr16L	166	6823	20852	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.504542	1	1	E-chr7R-1	E-chr16L-1	chr16L	13946	20594	20760	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.234618	1	1	E-chr7R-1	E-chr16L-1	chr16L	14037	20678	20834	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.45564	1	1	E-chr7R-1	E-chr16L-1	chr16L	14004	20651	20843	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.328632	1	1	E-chr7R-1	E-chr16L-1	chr16L	170	6800	20824	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.149698	1	1	E-chr7R-1	E-chr16L-1	chr16L	14025	20658	20836	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.502888	1	1	E-chr7R-1	E-chr16L-1	chr16L	140	6786	20790	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.336656	1	1	E-chr7R-1	E-chr16L-1	chr16L	171	6812	18700	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.350810	1	1	E-chr7R-1	E-chr16L-1	chr16L	168	6793	20827	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.584526	1	1	E-chr7R-1	E-chr16L-1	chr16L	135	6789	18480	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.482613	1	1	E-chr7R-1	E-chr16L-1	chr16L	153	6799	20825	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.572696	1	1	E-chr7R-1	E-chr16L-1	chr16L	134	6791	19599	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.64749	1	1	E-chr7R-1	E-chr16L-1	chr16L	176	6812	20818	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.35186	1	1	E-chr7R-1	E-chr16L-1	chr16L	164	6804	20793	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.460747	1	1	E-chr7R-1	E-chr14L-1	chr14L	122	6779	20807	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.309387	1	1	E-chr7R-1	E-chr16L-1	chr16L	13701	20346	20583	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.441772	1	1	E-chr7R-1	E-chr16L-1	chr16L	13825	20457	20638	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.307566	1	1	E-chr7R-1	E-chr16L-1	chr16L	11587	18233	18366	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.101681	1	1	E-chr7R-1	E-chr16L-1	chr16L	14038	20675	20815	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.17840	1	1	E-chr7R-1	E-chr16L-1	chr16L	14033	20668	20813	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.95174	1	1	E-chr7R-1	E-chr16L-1	chr16L	13754	20404	20515	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.88103	1	1	E-chr7R-1	E-chr16L-1	chr16L	123	6767	18650	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.300113	1	1	E-chr7R-1	E-chr16L-1	chr16L	13969	20591	20800	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.224888	1	1	E-chr7R-1	E-chr16L-1	chr16L	13928	20565	20765	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.368863	1	1	E-chr7R-1	E-chr16L-1	chr16L	109	6754	20789	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.373433	1	1	E-chr7R-1	E-chr16L-1	chr16L	13980	20620	20770	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.144510	1	1	E-chr7R-1	E-chr16L-1	chr16L	14019	20656	20784	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.549981	1	1	E-chr7R-1	E-chr16L-1	chr16L	182	6755	20778	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.420904	1	1	E-chr7R-1	E-chr16L-1	chr16L	118	6761	20783	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.102819	1	1	E-chr7R-1	E-chr16L-1	chr16L	14006	20659	20746	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.574386	1	1	E-chr7R-1	E-chr16L-1	chr16L	13976	20572	20721	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.496426	1	1	E-chr7R-1	E-chr16L-1	chr16L	119	6761	20765	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.1106	1	1	E-chr7R-1	E-chr16L-1	chr16L	14005	20652	20754	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.86143	1	1	E-chr7R-1	E-chr16L-1	chr16L	269	6702	20749	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.15727	1	1	E-chr7R-1	E-chr16L-1	chr16L	14036	20657	20739	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.418939	1	1	E-chr7R-1	E-chr16L-1	chr16L	12557	18974	19261	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.289580	1	1	E-chr7R-1	E-chr16L-1	chr16L	13941	20599	20734	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.416207	1	1	E-chr7R-1	E-chr16L-1	chr16L	13799	20413	20510	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.579840	1	1	E-chr7R-1	E-chr16L-1	chr16L	13964	20572	20688	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.296738	1	1	E-chr7R-1	E-chr16L-1	chr16L	11597	18052	18272	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.562121	1	1	E-chr7R-1	E-chr16L-1	chr16L	13641	20288	20385	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.506739	1	1	E-chr7R-1	E-chr16L-1	chr16L	205	6648	20652	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.575905	1	1	E-chr7R-1	E-chr16L-1	chr16L	218	6868	20648	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.219258	1	1	E-chr7R-1	E-chr16L-1	chr16L	13727	20355	20607	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.536019	1	1	E-chr7R-1	E-chr14L-1	chr14L	13890	20429	20576	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.155118	1	1	E-chr7R-1	E-chr16L-1	chr16L	14016	20387	20599	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.223445	1	1	E-chr7R-1	E-chr16L-1	chr16L	12911	19555	19703	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.158855	1	1	E-chr7R-1	E-chr16L-1	chr16L	13957	19174	20188	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.276928	1	1	E-chr7R-1	E-chr14L-1	chr14L	116	6035	20033	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.520414	1	1	E-chr7R-1	E-chr16L-1	chr16L	14043	19837	19910	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.381331	1	1	E-chr7R-1	E-chr14L-1	chr14L	167	5843	19871	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.594496	1	1	E-chr7R-1	E-chr16L-1	chr16L	165	6274	19848	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.460546	1	1	E-chr7R-1	E-chr16L-1	chr16L	254	6900	19837	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.63811	1	1	E-chr7R-1	E-chr16L-1	chr16L	301	6933	19737	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.280526	1	1	E-chr7R-1	E-chr16L-1	chr16L	176	6798	19131	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.549517	1	1	E-chr7R-1	E-chr16L-1	chr16L	11222	17839	18038	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.68600	1	1	E-chr7R-1	E-chr16L-1	chr16L	14012	19409	19514	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.334817	1	1	E-chr7R-1	E-chr16L-1	chr16L	13574	18713	18889	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.494636	1	1	E-chr7R-1	E-chr14L-1	chr14L	14029	19168	19327	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.340314	1	1	E-chr7R-1	E-chr14L-1	chr14L	13317	19223	19274	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.87986	1	1	E-chr7R-1	E-chr16L-1	chr16L	13218	18804	18845	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.591686	1	1	E-chr7R-1	E-chr16L-1	chr16L	13772	18641	18723	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.536627	1	1	E-chr7R-1	E-chr16L-1	chr16L	13557	18407	18482	end
6991_day0_TeloTag	6991	chr7R	SRR33298460.586985	1	1	E-chr7R-1	E-chr16L-1	chr16L	136	4905	18521	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.125264	1	1	E-chr7R-1	E-chr16L-1	chr16L	118	5139	18452	beginning
6991_day0_TeloTag	6991	chr7R	SRR33298460.357184	1	1	E-chr7R-1	E-chr16L-1	chr16L	13194	17967	18079	end
