read_id	anchor_name	Repeat_Type	repeat_length	Adapter_After_Telomere	Tag_After_Telomere	both_adapter_and_tag	either_adapter_or_tag	trimmed_read_length_past_anchor	length_to_trim_end_of_read	y_prime_probe_count	reference_y_primes	y_primes_relative_to_ref	delta_y_prime_sign	reference_y_prime_end_status	read_y_prime_end_status	y_prime_type_delta_y_prime_sign	chr_end	chr_end_rank
95f8b61b-e576-48ac-a20a-1de010430c32	chr1L_anchor	TG	110.0	True	False	False	True	10887.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
0410a0d4-2cc1-47f9-9db8-9d636c722f2f	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
5ea612b5-8bc7-425d-b8b2-84933c7c51ea	chr1L_anchor	TG	212.0	True	False	False	True	10970.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
81e16f5d-ba03-412f-ad7d-47068deda56e	chr1L_anchor	TG	120.0	True	False	False	True	10893.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
04e442ff-5b7a-46b2-87b3-5e6b79c2d971	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
6e1df958-5d79-484e-b56a-7aa7cd3d0634	chr1L_anchor	TG	208.0	True	False	False	True	10988.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
818a328f-b364-4198-b476-168a6c75b629	chr1L_anchor	TG	122.0	True	False	False	True	10898.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
e60b2c35-59f0-412c-8037-d8800f1d79f8	chr1L_anchor	TG	99.0	True	False	False	True	10867.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
04821cdd-e021-41a1-b9e3-0b2375f130bc	chr1L_anchor	TG		False	False	False	False			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
04927022-09eb-4e61-85bd-d288fe799704	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
4b00c7c1-1cb9-4965-91d5-ea464ac34e8e	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
bb49ea1e-705a-4bd9-8032-10c3e1104e1a	chr1L_anchor	TG	170.0	False	False	False	False	10883.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
f28a2e04-9e32-4431-84ed-178eed73526e	chr1L_anchor	TG	168.0	False	False	False	False	10920.0	9.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
d34fa403-e8e1-4c7e-a298-d33981f95201	chr1L_anchor	TG	109.0	True	False	False	True	10836.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
6b189394-2df5-41d0-8e3e-6bcc478d8970	chr1L_anchor	AC	152.0	True	False	False	True	10892.0	31.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
1b3d7e82-9ac4-44dd-bd62-93692123e846	chr1L_anchor	TG	185.0	True	False	False	True	10934.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
c7727910-7086-48ed-9062-70ebc34d2816	chr1L_anchor	TG	227.0	True	False	False	True	10993.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
46d71037-1df6-43e4-bef0-449142083dd5	chr1L_anchor	TG	70.0	True	False	False	True	10824.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
3ba82212-8595-4545-9398-9e1e7fe5a8a4	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
daac059f-d5d4-4638-ad81-1fac9489b951	chr1L_anchor	TG	191.0	True	False	False	True	10955.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
96776970-2a5b-4546-af85-66ee7be4bd18	chr1L_anchor	TG	124.0	True	False	False	True	10894.0	4.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
a24b3591-9faf-4f33-997b-e3064056fbc1	chr1L_anchor	TG	191.0	True	False	False	True	10951.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
a25ce40a-236d-4abe-8148-99602505c35c	chr1L_anchor	TG		False	True	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
404ac378-b030-42db-9d02-7e75b9265788	chr1L_anchor	TG	135.0	True	False	False	True	10915.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
fb9d471f-719d-463d-a691-f7da67b56bcd	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
ac67e723-4fa8-45bf-a457-a3a1a8f94734	chr1L_anchor	TG	257.0	True	False	False	True	11040.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
ac6bfde1-781e-4392-a6d4-f100f2dc2089	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
fe5fa518-eb8a-4a13-b75c-36a4c949756f	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
6938be9d-c2ed-43eb-9c13-c890c42d5a2c	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
cdf99859-8293-4c6b-b96f-7a9bcde151a8	chr1L_anchor	TG	189.0	True	False	False	True	10948.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
42972710-c075-4856-af20-9fd28dffa7cc	chr1L_anchor	TG	138.0	False	False	False	False	10894.0	4.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
20e8fc81-1b28-4dfb-a404-4b2da6b10fe2	chr1L_anchor	TG	181.0	True	False	False	True	10958.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
eb1000ba-d653-451f-a46d-2857dd110398	chr1L_anchor	TG		False	False	False	False			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
3d3f45d5-68c1-4373-a7af-6be9029a4126	chr1L_anchor	TG		False	False	False	False			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
f159d6c8-0b01-4fb1-8214-ff4e70c31d63	chr1L_anchor	TG	107.0	True	False	False	True	10887.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
31811f79-259c-4790-ac5d-5c5e968ce4c6	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
d636ecb5-a03f-436f-a2fc-7daf4f16a9d8	chr1L_anchor	TG	200.0	True	False	False	True	10983.0	10.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
d64ecbea-ce0f-4c3d-915f-1239043aa885	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
f2fff22f-24da-4a80-9c91-e35fd33bec7f	chr1L_anchor	TG	149.0	True	False	False	True	10860.0	0.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
deda0f7d-38be-4120-aff3-a0b6a22ff9de	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
0d49c905-001f-460e-8878-33d1d8449103	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
2dd625a2-c8e9-485d-a370-61aedc9bb54e	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
9a9ef238-daf5-4eaa-afea-fe12fd219b85	chr1L_anchor	TG		False	False	False	False			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
2d889b00-aa96-4464-a09d-4235a11dae3d	chr1L_anchor	TG		False	False	False	False			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
2d9fdc51-1d68-46a0-a949-5c9a707eec6e	chr1L_anchor	TG	119.0	False	False	False	False	10855.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
0d942eee-8bca-4700-99ed-44609f3ff53a	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
6b2ea186-a265-42e5-953d-04c038ef6d3c	chr1L_anchor	TG	179.0	True	False	False	True	10938.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
7d8c299d-593d-4b13-a2fc-36f561a174ab	chr1L_anchor	TG	225.0	True	False	False	True	10993.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
f93c882b-b49f-44fb-b5df-979ea6e94416	chr1L_anchor	TG	117.0	False	False	False	False	10844.0	10.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
f9652f1f-46be-47e9-a1f0-51325fa1fdba	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
362caf59-4afa-4932-a32c-570f4d97fad8	chr1L_anchor	TG	69.0	True	False	False	True	10826.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
4fdd06ef-6629-4f9e-b042-2beda18f5518	chr1L_anchor	TG	141.0	True	False	False	True	10898.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
b2a702e4-aa62-4287-bd9b-f583d48a8fb5	chr1L_anchor	TG	104.0	True	False	False	True	10870.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
b2b75f68-3986-4981-af95-48ecbd8652b3	chr1L_anchor	TG	114.0	False	False	False	False	10889.0	2.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
3648ed64-eaa4-46c1-aba1-9ebe9d80de1d	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
35e6b93f-61b9-4626-9fc6-599de820e2c9	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
a0d6ee40-8430-4c27-80f6-50c2a9cb0dd8	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
57cea0e4-6f78-494f-b28e-ac7c1accf8a3	chr1L_anchor	TG	100.0	True	False	False	True	10829.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
6e306c90-3131-40fc-98d2-aa7ad721ec49	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
43571203-7549-4665-b3cc-1cacabb87730	chr1L_anchor	TG	189.0	True	False	False	True	10966.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
a5240df8-e43c-4862-8850-8cd668349bbe	chr1L_anchor	TG	120.0	False	False	False	False	12152.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
66767def-7818-44a3-b92a-8baa17b87be7	chr1L_anchor	TG	174.0	False	False	False	False	10947.0	4.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
45974269-fdb2-4590-addd-77782789330a	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
961e889d-b903-4879-86da-8f182da23f7a	chr1L_anchor	TG	112.0	True	False	False	True	10870.0	9.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
c6ddb33a-5f4c-4ea1-bf1c-d5e8efe104e2	chr1L_anchor	TG	95.0	True	False	False	True	10868.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
75607980-a717-4b43-af13-23e7d7e410fb	chr1L_anchor	TG	208.0	True	False	False	True	10971.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
4ca07bfe-6f51-422b-9c62-4c64f859407f	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
bbf2aca0-ebc6-4670-994e-c0d8652ffaba	chr1L_anchor	TG	169.0	True	False	False	True	10953.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
6ec504d2-3b3c-46bf-a003-9d65ee1f50ff	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
0de1ef1e-1bc2-454e-82a5-e0891e53c0a9	chr1L_anchor	TG		False	False	False	False			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
a8870d37-bedb-4e70-9db2-58f7db6ebff1	chr1L_anchor	TG	126.0	True	False	False	True	10896.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
bf35e417-31da-41c6-9aa7-c4b63318da0a	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
9bd6ee3e-719f-4e06-915f-2496e92d52f4	chr1L_anchor	TG	84.0	False	False	False	False	10844.0	0.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
f8003a7f-b92c-43e3-8f43-fd5a18856d70	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
996af4e3-e8b9-43ca-b300-5ebedd2bbfbb	chr1L_anchor	TG	180.0	True	False	False	True	10919.0	5.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
18af9ff2-75af-4da7-bf34-ba186c66c49f	chr1L_anchor	AC	113.0	True	False	False	True	10854.0	34.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
e92a864f-c2c0-458d-8247-0d3bcfaf5afd	chr1L_anchor	TG	81.0	True	False	False	True	10840.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
7a512a52-aa03-4623-b1a2-545a282cfae3	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
b062f1cd-bfca-4a62-9b92-2c36b757d6db	chr1L_anchor	TG		False	False	False	False			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
1a9ddfd7-e7a6-463a-85bd-3fa8f3433877	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
1aa59ce5-400b-49fe-ab33-064afd93af15	chr1L_anchor	TG	134.0	True	False	False	True	10891.0	11.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
ae27180d-d33f-4551-85cc-deb1f012b560	chr1L_anchor	TG	357.0	True	False	False	True	11136.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
83ff3add-30a6-4056-befe-e482d7c173f5	chr1L_anchor	TG	131.0	True	False	False	True	10903.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
d5a0287a-0bcc-4640-8d44-31a31d1a114f	chr1L_anchor	TG	102.0	True	False	False	True	10812.0	10.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
77a35704-1f51-4c86-a530-e612b5507a32	chr1L_anchor	TG	90.0	False	False	False	False	10857.0	0.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
d43ad8f6-5c14-4ec3-992e-4562f53ae485	chr1L_anchor	TG	190.0	True	False	False	True	10964.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
d08f199a-2405-4fbd-b50b-07024275408d	chr1L_anchor	TG	74.0	True	False	False	True	10846.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
eac346b6-9ccf-466a-849c-7bc4023ffe23	chr1L_anchor	TG	127.0	True	False	False	True	10894.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
75afa7c9-ae21-406d-b4f7-0d82fe3a0662	chr1L_anchor	TG	77.0	True	False	False	True	10827.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
75ff59ab-c5f3-4077-9c47-f4b80f5d2909	chr1L_anchor	TG	220.0	True	False	False	True	11001.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
caef8172-b82e-4ab1-9eb1-850e46a5bc6c	chr1L_anchor	TG	135.0	True	False	False	True	10906.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
6683abf1-9198-48ef-a2cf-7527e5e8dbb8	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
fcf7ed02-ad4f-4f0f-922d-8212a64dd6b1	chr1L_anchor	TG	169.0	True	False	False	True	10931.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
1ac50639-6702-4232-b54f-9667716986ba	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
ff14c01e-1a80-4b23-8d34-8b6a2c9bc0ad	chr1L_anchor	TG	77.0	True	False	False	True	10842.0	5.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
96e0707d-b578-4001-8d3f-68d1c43a951a	chr1L_anchor	TG	158.0	True	False	False	True	10917.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
244784bf-a163-4499-8554-65a8ace3a33b	chr1L_anchor	TG	69.0	False	False	False	False	10809.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
15b2a1ef-8e90-4bf4-8893-3206c5e9bc72	chr1L_anchor	TG		False	False	False	False			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
83875728-2f6e-420c-b885-f69407faf785	chr1L_anchor	TG	137.0	True	False	False	True	10879.0	9.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
8388037a-82b5-4621-a83e-eb0f7e63f03a	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
e478e58a-abfc-4862-b3cb-5f0b3de41fa1	chr1L_anchor	TG	221.0	False	False	False	False	11011.0	2.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
06002e8d-c53a-46a1-9430-2ba52f76117e	chr1L_anchor	TG	150.0	False	False	False	False	10924.0	1.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
062f4f86-8666-4944-bf53-7f9b197d0f35	chr1L_anchor	TG	134.0	True	False	False	True	10918.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
4a45b597-6465-41aa-a0eb-d2268b0f5d0c	chr1L_anchor	TG	235.0	True	False	False	True	10966.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
ee8b7f78-363d-47f0-b50e-b43aa2398571	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
1a84eef3-8e0c-41bc-9a5d-f0e334b6af0e	chr1L_anchor	TG	138.0	True	False	False	True	10890.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
5e557b76-2739-4897-b5d7-d1dd6b245e63	chr1L_anchor	TG	102.0	True	False	False	True	10863.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
e1ad9e07-09ff-41b7-83d8-dfe51e01c0a2	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
b1ff74f2-08d4-43ad-bb58-3abc9a708529	chr1L_anchor	TG	141.0	True	False	False	True	10917.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
ed9adb5b-f472-45f9-ba7c-35d7275454f1	chr1L_anchor	TG	262.0	True	False	False	True	11028.0	9.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
fc183347-9104-4731-8677-1b9fe6a4f732	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
2041dc5a-10cc-49fc-8e3b-ee6749711465	chr1L_anchor	TG	171.0	True	False	False	True	10888.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
5dd7bd4e-2d18-448a-8cc1-398d767a4081	chr1L_anchor	TG	205.0	True	False	False	True	10937.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
83f5e15f-16f5-4061-8127-b812a2d4fef4	chr1L_anchor	TG	124.0	False	False	False	False	10861.0	9.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
1061ce11-681b-4c49-bebb-bff8fcc8b364	chr1L_anchor	AC	126.0	True	False	False	True	10869.0	35.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
10a2d8e9-4f0b-4b67-ae64-48c9dce5d9c2	chr1L_anchor	TG	181.0	True	False	False	True	10963.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
dbb2985e-c602-41e3-b375-d36e80be5a6d	chr1L_anchor	TG	115.0	True	False	False	True	16479.0	7.0	1.0	0	1.0	+	Reference Y Primes = 0	Read Y Primes = 1	+ Reference Y Primes = 0	1L	0
f543cedb-b830-412e-b131-a56b91345a9f	chr1L_anchor	TG	117.0	True	False	False	True	10885.0	11.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
ae1328bb-a206-4895-8659-3de11cf1079d	chr1L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
22d32025-222d-4b49-bad7-571d9fc69d81	chr1L_anchor	TG	174.0	True	False	False	True	10954.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
ed5969b8-667c-4770-a685-890a8fbd0fcd	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
a220a5f7-68df-4e6f-b49d-51ed2a589809	chr1L_anchor	TG	212.0	True	False	False	True	10995.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
67b831e5-f131-4699-acd0-45bfa5e55934	chr1L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
92ba9141-596b-44de-adcc-2e7e542b43e3	chr1L_anchor	TG	109.0	True	False	False	True	10867.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
614da522-8a99-4e25-9095-c9212a1ecbb0	chr1L_anchor	TG	241.0	True	False	False	True	10968.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
4ed0bdcb-5bce-466f-85c2-daf891873b55	chr1L_anchor	TG		False	False	False	False			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
3303a046-6806-45bc-9806-641393b861b7	chr1L_anchor	TG	94.0	True	False	False	True	10860.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	1L	0
